Date,Project Number,Name,Province,Sector,Amount
19-Oct-17,93314,KODUMELA ENVIRONMENTAL HOME BASED CARE,LP,CHARITIES,248000
05-Dec-17,93320,INVERAAN HOME BASED CARE,LP,CHARITIES,143200
23-Jan-18,93333,MOKOENE MAJA PRE SCHOOL,LP,CHARITIES,164300
05-Dec-17,93334,NKGODISHENG DAY CARE,LP,CHARITIES,150000
19-Oct-17,93353,LEHLABILE HOME BASED CARE ORPHANS AND VULNERABLE CHILDREN,LP,CHARITIES,278000
19-Oct-17,93354,ITHUTENG CRECHE,LP,CHARITIES,132566
30-Aug-17,93356,REHOLEGILE CRECHE,LP,CHARITIES,80000
23-Aug-17,93357,HLAYISANI DROP IN CENTRE,LP,CHARITIES,60000
07-Sep-17,93368,THABANG HOME BASED CARE,LP,CHARITIES,76500
25-Jan-18,93380,HELP US ALL,LP,CHARITIES,131300
05-Dec-17,93381,NTSHIRELETJA DROP IN CENTRE,LP,CHARITIES,168000
16-Jan-18,93517,NNE NA VHONE HOME COMMUNITY BASED CARE,LP,CHARITIES,148200
05-Dec-17,93522,MPONEGELE KE ITIRELE COMMUNITY PROJECT,LP,CHARITIES,145000
14-Dec-17,93537,SWAZIMNYAMANE HOME COMMUNITY BASED CARE,LP,CHARITIES,136000
25-Jan-18,93544,MAFOTSHA PRE-SCHOOL,LP,CHARITIES,63000
05-Dec-17,93555,MABOTSHA HOME BASED CARE PROJECT,LP,CHARITIES,128200
23-Feb-18,93562,MANTADI CHILD AND YOUTH CARE CENTRE,LP,CHARITIES,144000
05-Dec-17,93739,ELIM- HLANGANANI SOCIETY FOR THE CARE OF THE AGED,LP,CHARITIES,136000
05-Dec-17,93965,MAMPEPU CRECHE,LP,CHARITIES,110000
14-Dec-17,93969,MOGOTO DISABLED CENTRE,LP,CHARITIES,80000
14-Dec-17,95955,VHUAWELO COMMUNITY PROJECT,LP,CHARITIES,110000
23-Aug-17,95965,WOMEN IN THE MAKING,LP,CHARITIES,50000
05-Mar-18,96006,CHRISTELIK - MAATSKAPLIKE RAAD WARMBAD,LP,CHARITIES,191340
05-Mar-18,96013,CHRISTIAN SOCIAL COUNCIL MESSINA,LP,CHARITIES,212741
05-Dec-17,96066,VICTIM SUPPORT CENTRE MOOKGOPONG,LP,CHARITIES,68000
14-Dec-17,96117,TSHEPO THEMBA MULTIPURPOSE CENTRE,LP,CHARITIES,89000
19-Oct-17,96132,MPHELENG SERVICE CENTRE FOR THE AGED,LP,CHARITIES,111500
25-Jan-18,96152,EPHRAIGM MOGALE COMMUNITY VICTIM SUPPORT CENTRE,LP,CHARITIES,136000
23-Aug-17,96180,MOOKGOPHONG COMMUNITY HOME BASED CARE,LP,CHARITIES,99000
19-Jan-18,96214,MANGATA CARE CENTRE,LP,CHARITIES,97912.5
05-Dec-17,97165,DILONDOTE OLD AGED PROJECT,LP,CHARITIES,116087
09-Jan-18,97302,TAKALANI HOME COMMUNITY BASED CARE,LP,CHARITIES,80000
05-Dec-17,97365,NYAVANI HOMEBASED CARE,LP,CHARITIES,132000
05-Dec-17,97448,DINDELA HEALTH AND COMMUNITY HOMEBASED CARE,LP,CHARITIES,142976
15-Dec-17,97535,ITHABELENG HOMEBASED CARE,LP,CHARITIES,115000
25-Jan-18,97576,RICHMOND CRECHE,LP,CHARITIES,116500
19-Oct-17,97643,DIPHALE HOME BASED CARE,LP,CHARITIES,60900
25-Jan-18,97743,GORUTHA CENTRE,LP,CHARITIES,220642
28-Nov-17,97778,HAPPY FACES,LP,CHARITIES,85000
15-Dec-17,97989,LUKALO HOME BASED CARE,LP,CHARITIES,100000
15-Dec-17,98004,KHOMANANI HOME BASED CARE GROUP,LP,CHARITIES,122000
15-Dec-17,98053,NGWANATHEKO DAY CARE CENTRE,LP,CHARITIES,100000
25-Jan-18,98234,DAMBUWO COMMUNITY HOME BASED CARE,LP,CHARITIES,115000
05-Dec-17,98266,MPHOMBO AIDS AWARENESS ACTION CAMPAIGN,LP,CHARITIES,160000
05-Dec-17,98313,LEPOTLAKO COMMUNITY CRECHE,LP,CHARITIES,150000
05-Dec-17,98370,MVELAPHANDA YOUTH DEVELOPMENT CENTRE,LP,CHARITIES,126400
15-Dec-17,98687,REATLEGILE DAY CARE CENTRE,LP,CHARITIES,50000
16-Jan-18,98733,ITEKENG HOME BASED CARE,LP,CHARITIES,166000
25-Jan-18,98745,THONONDA DROP- IN CENTRE,LP,CHARITIES,140000
05-Dec-17,98754,JUNO CRECHE AND PRE - SCHOOL,LP,CHARITIES,142400
05-Dec-17,98766,UNARINE DAY CARE CENTRE FOR HANDICAPPED CHILDREN,LP,CHARITIES,213269
05-Dec-17,98773,KHULULEKANI EDUCARE,LP,CHARITIES,159000
28-Nov-17,98776,RATANANG DROP-IN CENTRE,LP,CHARITIES,164000
30-Nov-17,98816,THUSANANG DISABILITY CARE CENTRE,LP,CHARITIES,112600
23-Jan-18,98821,MAYAOKHOTSHE DAY CARE CENTRE,LP,CHARITIES,141500
15-Dec-17,98826,MANAVHELA HOME BASED CARE,LP,CHARITIES,102076
30-Nov-17,98885,TSHAULU FARANANI OLD AGE HOME,LP,CHARITIES,98000
28-Nov-17,98889,PFUKANI GOVHU HOME BASED CARE ORGANISATION,LP,CHARITIES,129000
23-Jan-18,98927,MERCY DROP IN CENTRE,LP,CHARITIES,106673
21-Dec-17,99314,BASWANE DROP IN CENTRE,LP,CHARITIES,177631
25-Jan-18,99343,SWARANANG CRECHE,LP,CHARITIES,133870
30-Nov-17,99346,MMAPINISWANA CRECHE AND PRE-SCHOOL,LP,CHARITIES,80000
23-Aug-17,99421,SAVF LOUIS TRICHARDT,LP,CHARITIES,86500
25-Jan-18,99428,MODIPADI DAY CARE,LP,CHARITIES,158549
30-Nov-17,99431,MMANAGA CRECHE AND PRE-SCHOOL,LP,CHARITIES,120300
12-Dec-17,99447,MABORARA CHILD CARE CENTRE,LP,CHARITIES,184719
23-Jan-18,99479,HLAYISEKANI HOME BASED CARE,LP,CHARITIES,103440
30-Nov-17,99485,RANTI CRECHE AND PRE-SCHOOL,LP,CHARITIES,143300
19-Jan-18,99491,BOLOKANANG DAY CARE CENTRE,LP,CHARITIES,103500
16-Jan-18,99494,KELEBOGILE BATSOFE PROJECT,LP,CHARITIES,285020
30-Nov-17,99499,TSHIFULANANI 2 COMMUNITY CRECHE,LP,CHARITIES,76000
30-Nov-17,99500,MUTSHIDZI DAY CARE CENTRE,LP,CHARITIES,66000
23-Feb-18,99506,TUBATSE VICTIM EMPOWERMENT AND SUPPORT PROGRAM,LP,CHARITIES,106000
28-Nov-17,99507,OPRET COMMUNITY HEALTH CARE CENTRE,LP,CHARITIES,60500
12-Dec-17,99515,RAMOGALE RATABANA DROP IN CENTRE,LP,CHARITIES,157697
30-Nov-17,99517,IKAGELENG CRECHE,LP,CHARITIES,100000
12-Dec-17,99518,PULANE EDUCARE CENTRE,LP,CHARITIES,138800
23-Jan-18,99521,IPOPENG DISABLED AND DEVELOPMENT PROJECT,LP,CHARITIES,165000
09-Feb-18,99523,EKHAYA LE THEMBA MISSIONS,LP,CHARITIES,122509
25-Jan-18,99534,ITSOSENG COMMUNITY CRECHE,LP,CHARITIES,150000
31-Jan-18,99544,BOLOKEGANG COMMUNITY PROJECT,LP,CHARITIES,120363
23-Jan-18,99550,THLOTHLOKWEN DROP IN CENTRE,LP,CHARITIES,200000
25-Jan-18,99551,RE-ATHUSA HOME BASED CARE,LP,CHARITIES,108800
25-Jan-18,99555,TLOKWA COMMUNITY CENTRE,LP,CHARITIES,98200
14-Mar-18,99564,MTT HOME BASED CARE,LP,CHARITIES,130900
28-Nov-17,99598,MABLE CHOEU CRECHE,LP,CHARITIES,100000
21-Dec-17,99604,PHAGAMANG PRE AND CRECHE,LP,CHARITIES,80000
16-Jan-18,99611,REFILWE HEALTH CENTRE,LP,CHARITIES,112550
09-Feb-18,99635,BYLDRIFT COMMUNITY HOMEBASED CARE,LP,CHARITIES,131000
21-Dec-17,99649,DITHABANENG DROP-IN CENTRE,LP,CHARITIES,122100
29-Jan-18,99660,KG MALULEKE MEMORIAL DISABILITY INTERGRATION ORGANISATION,LP,CHARITIES,160000
21-Dec-17,99667,TLANGELANI COMMUNITY PROJECTS DEVELOPMENT,LP,CHARITIES,121000
05-Dec-17,99787,TURNING LIVES AROUND,LP,CHARITIES,154000
15-Feb-18,99804,NHLUVUKO DROPPING CENTRE,LP,CHARITIES,102000
23-Feb-18,99836,MAPULA CRECHE,LP,CHARITIES,130534
09-Feb-18,99838,MAIJANE DROP IN CENTRE,LP,CHARITIES,153897
05-Dec-17,99840,THUTO KE LESEDI ECD,LP,CHARITIES,70000
28-Feb-18,99858,IPELEGENG SPECIAL SCHOOL,LP,CHARITIES,119771
12-Dec-17,99860,RAMADIMETSE DAY CARE CENTRE,LP,CHARITIES,77000
05-Dec-17,99863,SOUTH AFRICAN NATIONAL TUBERCULOSIS ASSOCIATION (SANTA) LIMPOPO,LP,CHARITIES,100000
26-Mar-18,99871,SAVF HANSIE EN GRIETJIE DAGSORG,LP,CHARITIES,110530
19-Jan-18,99878,EVERSHINE HOME & YOUTH CENTRE,LP,CHARITIES,77000
16-Mar-18,99892,TSHEPHO DROP IN CENTRE,LP,CHARITIES,152020
21-Dec-17,99922,BASITOAMEETSE PRE-SCHOOL,LP,CHARITIES,70000
21-Dec-17,99956,SECHABA DROP IN CENTRE,LP,CHARITIES,132619
21-Dec-17,99960,RIXILE MAGONA COMMUNITY HOME BASED CARE O,LP,CHARITIES,124500
26-Apr-17,99976,MAKAHLULE MULTI-PURPOSE CENTRE,LP,CHARITIES,86000
12-May-17,100005,MAKHAHLULE GOLDEN OLDIES,LP,CHARITIES,87500
20-Dec-17,100021,BAPHUTHADITSHABA DROP-IN CENTRE,LP,CHARITIES,123000
23-Nov-17,100045,TSOGANG RE ITIRELE HOME BASED CARE,LP,CHARITIES,100500
21-Dec-17,100058,REKGOTLELELENG DROP-IN CENTRE,LP,CHARITIES,166000
23-Jan-18,100071,BAHLABANE HOME BASED CARE,LP,CHARITIES,137189
23-Jan-18,100082,BURGERECHT HOME BASED CARE,LP,CHARITIES,127000
23-Nov-17,100084,THUKAKGALADI INTEGRATED DEVELOPMENT PROJECT,LP,CHARITIES,103000
23-Jan-18,100086,TSHEDZA DOTS SUPPORTERS,LP,CHARITIES,108079
30-Nov-17,100092,MOTSWADIBE HOME BASED CARE,LP,CHARITIES,342500
12-Dec-17,100093,LESEDI HOME BASED CARE,LP,CHARITIES,112509
30-Nov-17,100097,PFUKANI YOUTH DEVELOPMENT PROJECT,LP,CHARITIES,144199.65
12-Dec-17,100099,PHALANA CRECHE,LP,CHARITIES,74300
30-Nov-17,100102,KOPANO DROP IN CENTRE,LP,CHARITIES,155000
21-Dec-17,100103,AGE OF HOPE HOME AND COMMUNITY BASED CARE,LP,CHARITIES,152000
21-Dec-17,100104,A HI DZUMBENI VATSONIWA COMMUNITY PROJECT,LP,CHARITIES,131000
23-Jan-18,100115,TIANGMAATLA YOUTH DEVELOPMENT,LP,CHARITIES,97000
12-Dec-17,100119,TSHILAPFENE HOME BASED CARE,LP,CHARITIES,140374
25-Jan-18,100136,LENALA LE TEE DROP IN CENTRE,LP,CHARITIES,121800
23-Jan-18,100137,MOGALE CRECHE,LP,CHARITIES,200000
15-Aug-17,100138,BRIGHT FUTURE COMMUNITY DEVELOPMENT,LP,CHARITIES,97000
23-Jan-18,100144,MATLALE CRECHE,LP,CHARITIES,137000
23-Jan-18,100160,MUSINA LUTENDO COMMUNITY HOME BASED CARE,LP,CHARITIES,131500
21-Dec-17,100189,MULISA WA NDELE DROP IN CENTRE,LP,CHARITIES,100000
19-Jan-18,100190,MAOPE HOME BASED CARE,LP,CHARITIES,98647
12-May-17,100191,LEOKAMA DITSHABA CRECHE & PRE SCHOOL,LP,CHARITIES,64200
30-Nov-17,100196,PEOPLE AGAINST THE SPREAD OF AIDS & SALVATION(PASA),LP,CHARITIES,38305
12-Dec-17,100199,MASHABELA HOME COMMUNITY BASED CARE,LP,CHARITIES,98280
25-Jan-18,100204,THE VICTORIOUS COMMUNITY,LP,CHARITIES,140000
23-Jan-18,100214,SIGONDE COMMUNITY HOME BASED CARE,LP,CHARITIES,140200
16-Mar-18,100215,DINARE DAY CARE CENTRE,LP,CHARITIES,100000
20-Dec-17,100219,HOME TALJE STIMULATION CENTRE FOR INTELLECTUALLY AND PHYSICALLY IMPAIRED CHILDREN WELFARE SOCIETY,LP,CHARITIES,128607
30-Nov-17,100243,MOLWANTWA KGOLO DROP IN CENTRE,LP,CHARITIES,80000
12-Dec-17,100254,ROTONDWA PROGRESS PROJECT,LP,CHARITIES,128500
30-Nov-17,100265,HLANGANANI COMMUNITY CARE,LP,CHARITIES,146950
14-Nov-17,100269,HLAHLANANG CRECHE,LP,CHARITIES,50235
12-Dec-17,100271,MARALALENG DROP IN CENTRE,LP,CHARITIES,99500
25-Jan-18,100273,LITTLE ANGELS,LP,CHARITIES,93799
23-Jan-18,100275,TSHEHLWANENG YOUTH ORGANISATION,LP,CHARITIES,88300
30-Nov-17,100276,FAHLOSHANANG DROP IN CENTRE,LP,CHARITIES,302000
18-Jan-18,100283,LEHLABILE PRE SCHOOL AND CRECHE,LP,CHARITIES,78000
23-Jan-18,100292,MARUDA CHRISTIAN SCHOOL,LP,CHARITIES,133022
21-Dec-17,100298,THABAMPSHE YOUTH DEVELOPMENT AND RESOURC,LP,CHARITIES,105000
23-Nov-17,100317,FHATANI LUSHAKA SUBSTANCE ABUSE,LP,CHARITIES,37500
21-Aug-17,100422,MOTHOA MALEKA APHANE COMMUNITY CRECHE,LP,CHARITIES,60000
12-May-17,100424,EKUPHUMLENI RESTORATION HOME,LP,CHARITIES,109380
12-May-17,100444,MASENYA DROP-IN CENTRE,LP,CHARITIES,99650
23-Feb-18,100452,JUDY'S PARADISE HOME FOR CP CHILDRENS,LP,CHARITIES,131000
20-Dec-17,100462,HAPPY HOME CRECHE,LP,CHARITIES,80000
30-Nov-17,100466,MESONG CRECHE,LP,CHARITIES,61098
14-Nov-17,100517,MAMOKWALE HOME BASED CARE,LP,CHARITIES,82129
15-Nov-17,100525,INTOKOZO CRECHE AND PRE-SCHOOL,LP,CHARITIES,100000
25-Jan-18,100581,CHILDLINE LIMPOPO,LP,CHARITIES,90000
09-Feb-18,100598,LOVE AND GRACE CRECHE,LP,CHARITIES,116500
20-Dec-17,100631,MADODONGA COMMUNITY CRECHE,LP,CHARITIES,462500
23-Jan-18,100636,PHOKOANE HOME BASED CARE,LP,CHARITIES,120700
16-Jan-18,100668,MARIBANA DROP-IN-CENTRE,LP,CHARITIES,80000
25-Jan-18,100687,LETSWITSWI DAY CARE CENTRE,LP,CHARITIES,114000
16-Jan-18,100691,PFUKA U VANGAMA EARLY LEARNING CENTRE,LP,CHARITIES,140000
17-Nov-17,100707,SELEDU CRECHE,LP,CHARITIES,61800
09-Feb-18,100713,HUNADIA PHAAHLA CRECHE,LP,CHARITIES,131400
05-Mar-18,100723,BOKAMOSO VICTIM EMPOWERMENT,LP,CHARITIES,104300
14-Nov-17,100792,VUTLHARI ENVIRONMENT AND HEALTH ORGANISATION,LP,CHARITIES,50000
30-Nov-17,100848,KOPANO KE MAATLA COMMUNITY CARE GIVER,LP,CHARITIES,109000
28-Feb-18,100875,KONANANI VICTIMS SUPPORT ORGANIZATION,LP,CHARITIES,122452
23-Jan-18,100895,ARETHEKGANENG OLD AGE CENTRE,LP,CHARITIES,135168
17-Nov-17,100962,MOKGOPHANA PRE-SCHOOL,LP,CHARITIES,80000
30-Nov-17,100967,PFUNEKANI NHLANEKI VICTIM EMPOWERMENT CENTRE,LP,CHARITIES,80000
30-Nov-17,100975,SENTAHLE DROP IN CENTRE,LP,CHARITIES,57701
30-Nov-17,100977,HLANEKI HOME BASED CARE,LP,CHARITIES,58400
30-Nov-17,100978,MY DARLING DROP IN CENTRE,LP,CHARITIES,39000
25-Jan-18,100988,DENZHE DROP IN CENTRE,LP,CHARITIES,126600
20-Dec-17,100994,MANKWENG YOUTH DEVELOPMENT,LP,CHARITIES,96220
05-Mar-18,100997,SAVF TZANEEN GESINSORG,LP,CHARITIES,90000
16-Jan-18,101018,THARI YA SETSHABA CRECHE,LP,CHARITIES,100950
23-Jan-18,101029,DIMAKATSO CRECHE,LP,CHARITIES,92000
30-Nov-17,101060,MOKORORWANE CRECHE AND PRE-SCHOOL,LP,CHARITIES,93700
09-Feb-18,101061,ATOK VICTIM SUPPORT CENTRE,LP,CHARITIES,120000
30-Nov-17,101065,MASHASHANE VICTIM SUPPORT CENTRE,LP,CHARITIES,286250
30-Nov-17,101071,NFATI DROP IN CENTRE,LP,CHARITIES,39000
17-Nov-17,101078,ITIRELENG DAY CARE CENTRE,LP,CHARITIES,65400
23-Jan-18,101083,MPEPU CRECHE,LP,CHARITIES,105000
12-Dec-17,101089,KHOMANANI PRE-SCHOOL,LP,CHARITIES,102000
30-Nov-17,101091,MTSETWENI PRE-SCHOOL,LP,CHARITIES,91000
16-Jan-18,101099,MUSEKWAFHATANI DAY CARE CENTRE,LP,CHARITIES,142752
16-Jan-18,101445,ARE IKEMENG YOUNG WOMANS HEALTH DEVELOPMENT ORGANISATION,LP,CHARITIES,172300
25-Jan-18,101449,IKAGENG HOME BASED CARE,LP,CHARITIES,144000
28-Mar-18,101451,REACH FOR LIFE HOME BASED CARE,LP,CHARITIES,277200
12-Dec-17,101456,SANTA MOTSEPHIRI COMMUNITY BASED CARE,LP,CHARITIES,413000
12-Dec-17,101457,REHLAHLILWE HOME COMMUNITY BASED CARE,LP,CHARITIES,181429
30-Nov-17,101475,ITUKISETSENG HOME BASE CARE,LP,CHARITIES,138000
30-Nov-17,101478,MESSINA LEGAL ADVICE OFFICE,LP,CHARITIES,100000
19-Jan-18,101509,HONOUR & GLORY HOME BASED CARE,LP,CHARITIES,134000
23-Nov-17,101560,MASAKANENG HOME BASED CARE,LP,CHARITIES,152500
30-Nov-17,101566,BURGERSFORT COMMUNITY HOME BASED CARE,LP,CHARITIES,142000
24-Nov-17,101569,PHIRING HOME COMMUNITY BASED CARE,LP,CHARITIES,147000
23-Jan-18,101580,MOSHALANE EARLY CHILDHOOD DEVELOPMENT CENTRE,LP,CHARITIES,120935
17-Nov-17,101590,SENWABARWANA VICTIM SUPPORT CENTRE,LP,CHARITIES,80000
23-Nov-17,101591,STERKSTROOM DROP IN CENTRE,LP,CHARITIES,157596
17-Nov-17,101605,PURAVON HOME BASED CARE,LP,CHARITIES,110000
23-Jan-18,101609,MAIKHUTSONG COMMUNITY CRECHE,LP,CHARITIES,139200
20-Dec-17,101871,SANTA SEDIBENG COMMUNITY CARE GROUP,LP,CHARITIES,94500
12-Dec-17,101873,NGWAABE HOME COMMUNITY BASED CARE,LP,CHARITIES,150000
16-Jan-18,101895,MPHEPHU ORPHANS & VULNERABLE CHILDREN DROP,LP,CHARITIES,100000
16-Jan-18,101990,LEVUBU HOME BASED CARE,LP,CHARITIES,80000
26-Mar-18,101997,SEDIBENG DROP IN CENTRE,LP,CHARITIES,80000
21-Dec-17,102019,TSHITANDANI HOME BASED CARE,LP,CHARITIES,80000
12-Dec-17,102033,PHELA O PHEDISE HOME BASED CARE,LP,CHARITIES,64000
09-Feb-18,102052,WILLIAM EADIE HOME BASED CARE PROJECT,LP,CHARITIES,115500
23-Jan-18,102063,DWARS RIVER CATHOLIC PARISH AIDS RESPONSE PROJECT,LP,CHARITIES,70000
09-Feb-18,102090,THOMA HOME BASED CARE,LP,CHARITIES,132000
21-Dec-17,102171,THE SOCIETY FOR THE PREVENTION OF CRUELTY TO A,LP,CHARITIES,594220
19-Jan-18,102173,NOBODY REGAUGETSWE SERVICE CLUB,LP,CHARITIES,159000
16-Jan-18,102176,DINDELA DROP IN CENTRE,LP,CHARITIES,87700
23-Nov-17,102178,BOSELE DAWN DROP IN CENTRE,LP,CHARITIES,57249
12-Dec-17,102195,EL-ELYON EDUCATIONAL & CARE CENTRE,LP,CHARITIES,275000
16-Jan-18,103579,MPEPULE COMMUNITY CRECHE,LP,CHARITIES,139645
23-Jan-18,103580,SHADIBJENG CRECHE,LP,CHARITIES,133600
25-Jan-18,103586,MAMADI ADVICE CENTRE,LP,CHARITIES,118600
17-Nov-17,103589,NKOTLOTO DAY CARE CENTRE,LP,CHARITIES,73254
25-Jan-18,103591,VLEIFONTEIN SOCIETY FOR THE CARE OF THE AGED,LP,CHARITIES,145097
19-Oct-17,103790,CENTRE FOR FARMWORKERS AND RURAL DEVELOPMENT,LP,CHARITIES,30000
12-Dec-17,103991,CHRISTINGLE CHARITY MINISTRY,LP,CHARITIES,50000
30-Aug-17,104019,PFANANI HOME BASED CARE AND AIDS AWARENESS,LP,CHARITIES,50000
14-Nov-17,104098,MORWAKOLA DROP- IN CENTRE,LP,CHARITIES,288016
14-Nov-17,104116,PHIPHIDI DROP IN CENTER,LP,CHARITIES,96000
30-Nov-17,104133,MOTINTI HOME BASED CARE,LP,CHARITIES,35550
14-Nov-17,104210,LEBOGANG AGED CLUB,LP,CHARITIES,92500
20-Nov-17,104212,MATOME PRE-SCHOOL,LP,CHARITIES,96000
27-Oct-17,104243,TAU KOLOBE OLD AGE CENTRE,LP,CHARITIES,92240
27-Oct-17,104270,MAPHOSA DROP IN CENTRE,LP,CHARITIES,50000
20-Dec-17,104311,VILLA NORA VICTIM EMPOWERMENT CENTRE,LP,CHARITIES,40000
23-Nov-17,104313,TAKUSENI SIMULATION CENTRE,LP,CHARITIES,30500
30-Nov-17,104469,WISANI DROP IN CENTRE,LP,CHARITIES,60000
30-Nov-17,104698,RE A KGONA MANKWENG DROP IN CENTRE FOR ORPHANS AND VULNERABLE CHILDREN,LP,CHARITIES,107000
20-Nov-17,104740,MMAKELETSE OLD AGED CENTRE,LP,CHARITIES,100000
30-Nov-17,104759,MAFIWA DROP IN CENTRE,LP,CHARITIES,60000
23-Jan-18,104797,MUTHEO SOCIAL SERVICES,LP,CHARITIES,35000
20-Nov-17,104804,MAROBALA OLD AGE CENTER,LP,CHARITIES,100000
20-Nov-17,104879,MMASERA DROP IN CENTRE,LP,CHARITIES,90000
30-Nov-17,104941,LEGAE LA RENA DEVELOPMENT CENTRE,LP,CHARITIES,84000
14-Nov-17,104991,ITSHEPHENG SENIOR CITIZENS MULTIPURPOSE CLUB,LP,CHARITIES,100000
20-Dec-17,104998,PHEDISHANG BUTSWANA DROP IN CENTRE,LP,CHARITIES,70000
20-Nov-17,105000,XITIYISA COMMUNITY PROJECT,LP,CHARITIES,37000
23-Nov-17,105037,MTITITI DROP IN CENTRE,LP,CHARITIES,40000
12-Dec-17,105322,NYAOPE MUST FALL FOUNDATION,LP,CHARITIES,60397
11-Jan-18,105334,YOUTH WITH A MISSION FOUNDATION,LP,CHARITIES,100000
12-Dec-17,105429,SEPHAPHOSE OLD AGE CENTRE,LP,CHARITIES,120000
29-Mar-18,105622,AGE-IN-ACTION LIMPOPO,LP,CHARITIES,100000
20-Dec-17,105850,MAHLAFOLANE DAY CARE CENTRE,LP,CHARITIES,357489
12-Dec-17,105981,RAMAKGAPHOLA DROP IN CENTRE,LP,CHARITIES,157700
12-Dec-17,106115,THATEGO DISADVANTAGED HOME CARE,LP,CHARITIES,140000
02-Aug-17,103657,MADUMANE PRIMARY SCHOOL,LP,MISC,111908
21-Jun-17,82391,RATSHITANGA PRIMARY SCHOOL,LP,MISC,278921
30-Aug-17,84720,DZINGAHE PRIMARY SCHOOL,LP,MISC,150000
21-Nov-17,84724,MADADZHI PRIMARY SCHOOL,LP,MISC,100000
09-Feb-18,103425,MOTODI SECONDARY SCHOOL,LP,MISC,200000
03-May-17,103459,MAPHADIME SENIOR SECONDARY SCHOOL,LP,MISC,1411587
14-Nov-17,104195,MANTOPI PRIMARY SCHOOL,LP,MISC,611096.4
19-Jan-18,80937,THANDOKUHLE CRECHE,LP,MISC,1266666
11-Jan-18,105384,CHRIST THE KING SCHOOL,LP,MISC,300000
02-Aug-17,79045,MMAMAKWA FULL SERVICE PRIMARY SCHOOL,LP,SPORTS,175000
02-Aug-17,60974,KHETHAPOYE PRIMARY SCHOOL,LP,SPORTS,49000
27-Oct-17,38381,MOLAPO MATEBELE PRIMARY SCHOOL,LP,SPORTS,200000
15-Aug-17,64165,SEVENGWANA HIGH SCHOOL,LP,SPORTS,180000
27-Oct-17,64829,MAKOKO SECONDARY SCHOOL,LP,SPORTS,80709.98
28-Feb-18,64893,MALEGODI PRIMARY SCHOOL,LP,SPORTS,100000
23-Jan-18,73367,NATIONAL LIBRARY OF SOUTH AFRICA,LP,SPORTS,2600000
16-Jan-18,73647,SOYIKWA INSTITUTE OF AFRICAN THEATRE,LP,SPORTS,379720
16-Jan-18,73799,ETHEKWINI COMMUNITY FOUNDATION,LP,SPORTS,1360000
23-Aug-17,77056,MAOKENG PRIMARY SCHOOL,LP,SPORTS,298747
15-Dec-17,77246,MABUDUGA PRIMARY SCHOOL,LP,SPORTS,300000
07-Jul-17,77251,SEFAHONE PRIMARY SCHOOL,LP,SPORTS,299863
05-Jun-17,77257,MADUMANE PRIMARY SCHOOL,LP,SPORTS,49796.6
15-Dec-17,77258,SHAMIRIRI COMBINED SCHOOL,LP,SPORTS,299853.6
19-Apr-17,77530,BAKHUTSONG SECONDARY SCHOOL,LP,SPORTS,287895
23-Aug-17,77598,RAKGOATHA PRIMARY SCHOOL,LP,SPORTS,50000
05-Jun-17,77943,MAKOTASENG PRIMARY SCHOOL,LP,SPORTS,250000
03-May-17,77966,NAKGWADI SECONDARY SCHOOL,LP,SPORTS,282940
15-Dec-17,77968,MASEKANE PRIMARY SCHOOL,LP,SPORTS,45815
05-Jun-17,78290,Marakabela Primary School,LP,SPORTS,291773.25
15-Aug-17,78296,NGWAABE HIGH SCHOOL,LP,SPORTS,150000
01-Sep-17,78523,MLUNGHISI PRIMARY SCHOOL,LP,SPORTS,267400
30-Aug-17,78554,GALAKWINSTROOM PRIMARY SCHOOL,LP,SPORTS,302279.85
07-Jul-17,78645,RIVONINGO PRIMARY SCHOOL,LP,SPORTS,304959.53
19-Apr-17,78649,BOTSHOLLA SECONDARY SCHOOL,LP,SPORTS,300000
01-Aug-17,79098,MMASESHA PRIMARY SCHOOL,LP,SPORTS,286400
21-Apr-17,79123,BACHABANG PRIMARY SCHOOL,LP,SPORTS,194997.85
15-Aug-17,79482,KGOTSWANE SECONDARY SCHOOL,LP,SPORTS,250000
07-Apr-17,79585,MMESHI PRIMARY,LP,SPORTS,300136
21-Aug-17,79857,MOKOLO PRIMARY SCHOOL,LP,SPORTS,300000.8
16-Mar-18,80190,SEULA-MMAKO PRIMARY SCHOOL,LP,SPORTS,48400
12-May-17,86766,SELEME UNITED FOOTBALL CLUB,LP,SPORTS,58762
16-Jan-18,87670,THEMBALETHU COMMUNITY CENTRE ASSOCIATION,LP,SPORTS,160246
05-Jun-17,97119,LOUIS TRICHARDT RUGBY CLUB,LP,SPORTS,70000
15-Aug-17,100809,SEKORORO ELEVEN FC,LP,SPORTS,70597
17-May-17,100813,POLOKWANE UNITED FOOTBALL ACADEMY(CLUB),LP,SPORTS,48500
17-May-17,100883,KAMPLITS VOLLEYBALL CLUB,LP,SPORTS,49660
03-May-17,100920,TSIDI AGED CLUB,LP,SPORTS,50000
25-Aug-17,100934,MOLETJIE ATHLETICS CLUB,LP,SPORTS,77000
01-Aug-17,100963,MNINGINISI DEVELOPMENT AND BRAVE LADIES F.C.,LP,SPORTS,50000
30-Nov-17,101502,SEDUMONG FOOTBALL CLUB,LP,SPORTS,79250.68
05-Jun-17,101508,MASEMOLA KICKS FOOTBALL CLUB,LP,SPORTS,80679.2
30-Aug-17,101511,ROCK MOUNTAIN FOOTBALL CLUB,LP,SPORTS,79250.68
